status,record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,relationship,confidence,interpretation,old_configuration_id,current_configuration_id,old_model_id,current_model_id,best_candidate_route_id,best_candidate_score
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_a62447f1e759,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Downstream: niche label prediction,,,,,config_3fc0d49c17f1,,model_79e042109d33,,route_8b224797b192,0.655976
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_aa990009d3cb,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: multiple cell language modeling,,,,,config_f01bace592cf,,model_79e042109d33,,route_7cb2dbf173a7,0.662228
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_aef3323b650b,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Spatial: niche label prediction,,,,,config_3fc0d49c17f1,,model_79e042109d33,,route_8b224797b192,0.68936
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_b30d350c59da,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Perturbation prediction: L1000 bulk RNA-seq,,,,,config_02f830343904,,model_79e042109d33,,route_38607301656a,0.637878
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_b5fd47afb5d4,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: conditional cell generation,,,,,config_516b3808f832,,model_79e042109d33,,route_4890ce7d64b4,0.594912
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_b724061eeea3,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: conditional sample generation (abstract),,,,,config_4a5945678a8b,,model_79e042109d33,,route_d09976e7764b,0.538219
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_b96607e9fd12,,,,,,,,,,,,,,,,,,,,C2S-Scale perturbation model,,Virtual screen: primary tumor profiles,,,,,config_ce9fa02cfa58,,model_9ead93555f87,,route_b13affe14b84,0.536205
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_c2ab1816877e,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Spatial: conditional neighbor generation,,,,,config_c183f29c50dc,,model_79e042109d33,,route_8b224797b192,0.71231
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_c9df7838770c,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: cell type annotation,,,,,config_43df16723612,,model_79e042109d33,,route_4890ce7d64b4,0.621159
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_d12eaf33a4f1,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: sample cell type(s) annotation,,,,,config_2d4839cf2021,,model_79e042109d33,,route_92e25ae511ab,0.618777
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_e3e92145d708,,,,,,,,,,,,,,,,,,,,C2S-Scale,,Pretraining: conditional sample generation (tissue),,,,,config_e346a9022aa6,,model_79e042109d33,,route_d09976e7764b,0.64131
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000090,route_f79c83401199,,,,,,,,,,,,,,,,,,,,C2S-Scale perturbation model,,Virtual screen: WAGA cell line profiles,,,,,config_ce9fa02cfa58,,model_9ead93555f87,,route_b13affe14b84,0.531414
current_unmatched_added_or_split,full_2026-07-06__rec_000090,,route_1862ed4360b8,,,,,,,,,,,,,,,,,,,,C2S-Scale,,single-cell and bulk integration,,,,,config_6a4092dc936d,,model_79e042109d33,route_9584117ff924,0.556221
current_unmatched_added_or_split,full_2026-07-06__rec_000090,,route_92e25ae511ab,,,,,,,,,,,,,,,,,,,,C2S-Scale,,multi-cell language modeling and conditional sample generation,,,,,config_b4dd8cadb16d,,model_79e042109d33,route_d12eaf33a4f1,0.618777
current_unmatched_added_or_split,full_2026-07-06__rec_000090,,route_b13affe14b84,,,,,,,,,,,,,,,,,,,,C2S-Scale perturbation model,,virtual screening perturbation corpus,,,,,config_a4393294c22e,,model_9ead93555f87,route_b96607e9fd12,0.536205
linked,full_2026-07-06__rec_000771,route_06a2e2c2f2c5,route_12e86a771664,0.846031,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.475836,0.409639,0.692308,0.286783,ChatNT,ChatNT,ChatNT DNA sequence route,DNA sequence genomics route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_4ce489322036,config_3b68c196f02e,model_6f7f8cee95d1,model_6f7f8cee95d1,,
linked,full_2026-07-06__rec_000771,route_e4b6110e56ae,route_3c3a5f5b5f89,0.829142,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.789474,0.939394,0.475836,1.0,0.407407,0.077922,ChatNT,ChatNT,ChatNT coding sequence route,Protein task route via CDS,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_c9d5acdde76d,config_c9d5acdde76d,model_6f7f8cee95d1,model_6f7f8cee95d1,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000771,route_896c3aa022c8,,,,,,,,,,,,,,,,,,,,ChatNT,,ChatNT English prompt route,,,,,config_4ce489322036,,model_6f7f8cee95d1,,,
current_unmatched_added_or_split,full_2026-07-06__rec_000771,,route_0e6d44b44412,,,,,,,,,,,,,,,,,,,,ChatNT,,Multi-turn multi-sequence DNA route,,,,,config_63fbe9cc1710,,model_6f7f8cee95d1,route_06a2e2c2f2c5,0.790324
current_unmatched_added_or_split,full_2026-07-06__rec_000771,,route_9fe977bd9211,,,,,,,,,,,,,,,,,,,,ChatNT,,RNA task route via corresponding DNA,,,,,config_addd7d464405,,model_6f7f8cee95d1,route_06a2e2c2f2c5,0.79092
linked,full_2026-07-06__rec_000827,route_3f639ffdbe5d,route_18f89518c544,0.736591,True,True,False,,0.235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529412,0.393443,0.189781,0.697674,0.02459,CellWhisperer chat model,Mistral 7B,Free-text questions to CellWhisperer chat model,free-text questions for Mistral 7B chat,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_024c4d43d53a,config_26dea27b9f22,model_0564a694d858,model_f1bf6497dcf0,,
linked,full_2026-07-06__rec_000827,route_b5e0ed0044c2,route_9c9472f8e7e2,0.758852,True,True,False,,0.235294,1.0,1.0,1.0,1.0,1.0,1.0,0.962963,0.472222,0.817391,0.226804,0.681319,0.016393,CellWhisperer chat model,Mistral 7B,Transcriptome embeddings to CellWhisperer chat model,transcriptome embeddings for Mistral 7B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_b5d154bde25b,config_8786848df489,model_0564a694d858,model_f1bf6497dcf0,,
linked,full_2026-07-06__rec_000827,route_be0542d1039f,route_f379828f3729,0.740953,True,True,False,,0.235294,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.75,0.393443,0.226804,0.666667,0.02459,CellWhisperer chat model,Mistral 7B,Training-set questions to CellWhisperer chat model,training-set questions for Mistral 7B,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_b5d154bde25b,config_8786848df489,model_0564a694d858,model_f1bf6497dcf0,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_3156daf01c21,,,,,,,,,,,,,,,,,,,,CellWhisperer chat model,,Selected-cell transcriptome embeddings to CellWhisperer chat model,,,,,config_024c4d43d53a,,model_0564a694d858,,route_d9f23aaa6ac4,0.500288
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_3fc8fc45cceb,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Transcriptomes to CellWhisperer embedding model,,,,,config_6bd896fd9609,,model_0f2d4afabf10,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_46dda4ace7af,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Cell-characteristic labels to CellWhisperer embedding model,,,,,config_217b425cea45,,model_0f2d4afabf10,,route_aeb5e2abdcbf,0.486808
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_4713112371b0,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Textual annotations to CellWhisperer embedding model,,,,,config_6bd896fd9609,,model_0f2d4afabf10,,route_7961776cdf5d,0.568823
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_650c782cd1ac,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Free-text queries to CellWhisperer embedding model,,,,,config_ae53b99e676f,,model_0f2d4afabf10,,route_18f89518c544,0.661235
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_b725042aaec4,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Gene-set labels to CellWhisperer embedding model,,,,,config_698bc257de35,,model_0f2d4afabf10,,route_5d1c44891b0e,0.520268
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_d40f03507813,,,,,,,,,,,,,,,,,,,,CellWhisperer embedding model,,Developmental-stage query variants to CellWhisperer embedding model,,,,,config_83291d85ab71,,model_0f2d4afabf10,,route_5d1c44891b0e,0.670487
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000827,route_d58f091d0778,,,,,,,,,,,,,,,,,,,,CellWhisperer chat model,,Highly expressed genes prompt augmentation to CellWhisperer chat model,,,,,config_3381adc1d36c,,model_0564a694d858,,route_7fa24c55923f,0.578359
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_23ef5a05a115,,,,,,,,,,,,,,,,,,,,Mixtral 8x7b,,metadata summarization for text annotations,,,,,config_6f1ccbd9e068,,model_073c1a9ed6a3,,
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_5d1c44891b0e,,,,,,,,,,,,,,,,,,,,GPT-4o,,developmental query variant generation,,,,,config_b184b153cb13,,model_36c6451d1b55,route_d40f03507813,0.670487
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_74816136a511,,,,,,,,,,,,,,,,,,,,GPT-4,,top-gene conversation generation,,,,,config_7538ed7a00b0,,model_2b474a3814ef,route_d58f091d0778,0.488285
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_7961776cdf5d,,,,,,,,,,,,,,,,,,,,GPT-4,,textual annotation conversation generation,,,,,config_7538ed7a00b0,,model_2b474a3814ef,route_4713112371b0,0.568823
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_7fa24c55923f,,,,,,,,,,,,,,,,,,,,GPT-4o,,Carnegie stage annotation condensation,,,,,config_c6cff05cc790,,model_36c6451d1b55,route_d58f091d0778,0.578359
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_98786d109e18,,,,,,,,,,,,,,,,,,,,Mistral 7B,,highly expressed genes prompt for chat,,,,,config_f655c388e39b,,model_f1bf6497dcf0,route_d58f091d0778,0.484616
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_aeb5e2abdcbf,,,,,,,,,,,,,,,,,,,,GPT-4,,Human Diseases metadata annotation preparation,,,,,config_b7484e645621,,model_2b474a3814ef,route_46dda4ace7af,0.486808
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_bb26511b84b2,,,,,,,,,,,,,,,,,,,,Mistral 7B,,transcriptome embeddings for free-text chat,,,,,config_26dea27b9f22,,model_f1bf6497dcf0,route_b5e0ed0044c2,0.675371
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_d9f23aaa6ac4,,,,,,,,,,,,,,,,,,,,Mistral 7B,,transcriptome embeddings for gene-list-augmented chat,,,,,config_f655c388e39b,,model_f1bf6497dcf0,route_b5e0ed0044c2,0.692512
current_unmatched_added_or_split,full_2026-07-06__rec_000827,,route_e0daee322d2c,,,,,,,,,,,,,,,,,,,,GPT-4,,GSVA-derived gene-set conversation generation,,,,,config_7538ed7a00b0,,model_2b474a3814ef,route_d58f091d0778,0.519363
linked,full_2026-07-06__rec_000950,route_0ea4f6162566,route_7776f0a5da8d,0.765488,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.518519,1.0,0.421875,0.449438,0.885714,0.617284,Chroma,Chroma,symmetry-conditioned generation,symmetry-conditioned complex generation,primary_one_to_one,moderate,probable_modified_route,config_d2abb6fb6e2e,config_aebdbb7ff9dc,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_2859cd837ee1,route_b48c4af698c6,0.811866,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.55814,0.807692,0.735849,1.0,0.548387,0.25974,Chroma,Chroma,reverse polymer diffusion,correlated protein backbone diffusion,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_e2bcf5a460d6,config_e2bcf5a460d6,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_a5f44337f2ea,route_a46c8a9da4a4,0.758037,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6875,0.444444,0.598639,0.192,0.692308,0.303797,Chroma,Chroma,backbone-conditioned design,backbone-conditioned sequence and side-chain design,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_d31c5fa0ec14,config_ec3c84fcc42d,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_b25b4a0085f3,route_159cdd15d900,0.683305,True,False,True,source_modality;fusion_topology;text_role,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.666667,0.25,0.814815,0.537313,0.556962,Chroma,Chroma,caption-conditioned generation,natural-language caption conditioning,primary_one_to_one,moderate,probable_modified_route,config_a54deb059a96,config_fe83bf7f4ba9,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_d1bfd21eeec5,route_a9ab693f3f0f,0.863725,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.436364,0.480519,0.228188,1.0,0.453333,Chroma,Chroma,shape-conditioned generation,shape-conditioned generation,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_9d0b4de8720c,config_346ccf310ac1,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_d4dbcd25720c,route_dde3a4ff2302,0.734241,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.583333,0.774194,0.381679,0.25,0.814815,0.409639,Chroma,Chroma,substructure infilling,substructure and motif infilling,primary_one_to_one,moderate,probable_modified_route,config_3cf3653d0f75,config_30285285de77,model_efc702564a41,model_efc702564a41,,
linked,full_2026-07-06__rec_000950,route_e1380525cb8e,route_f1dd746f351d,0.876614,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.862069,0.865385,1.0,0.523077,1.0,Chroma,Chroma,distance-constrained generation,inter-atomic distance conditioning,primary_one_to_one,moderate,probable_modified_route,config_820acd84f1ef,config_820acd84f1ef,model_efc702564a41,model_efc702564a41,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000950,route_00c25412e5d9,,,,,,,,,,,,,,,,,,,,Chroma,,CATH topology-conditioned generation,,,,,config_c1e240d4e465,,model_efc702564a41,,route_159cdd15d900,0.548507
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000950,route_77dfdb78625a,,,,,,,,,,,,,,,,,,,,Chroma,,CATH class-conditioned generation,,,,,config_cea3fcd87f01,,model_efc702564a41,,route_159cdd15d900,0.550825
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_000950,route_c7b24562a8ff,,,,,,,,,,,,,,,,,,,,Chroma,,motif grafting,,,,,config_44bfa7c197b1,,model_efc702564a41,,route_dde3a4ff2302,0.72262
current_unmatched_added_or_split,full_2026-07-06__rec_000950,,route_1ea651fde5b6,,,,,,,,,,,,,,,,,,,,Chroma,,CATH topology conditioning,,,,,config_55a3906cbcaa,,model_efc702564a41,route_0ea4f6162566,0.590485
current_unmatched_added_or_split,full_2026-07-06__rec_000950,,route_5a806a5a73a1,,,,,,,,,,,,,,,,,,,,Chroma,,domain conditioning,,,,,config_d351e036e129,,model_efc702564a41,route_0ea4f6162566,0.696224
current_unmatched_added_or_split,full_2026-07-06__rec_000950,,route_ab0d8afb5c61,,,,,,,,,,,,,,,,,,,,Chroma,,secondary-structure class conditioning,,,,,config_f51a8a28c295,,model_efc702564a41,route_0ea4f6162566,0.60872
current_unmatched_added_or_split,full_2026-07-06__rec_000950,,route_ccd3934eda3c,,,,,,,,,,,,,,,,,,,,Chroma,,fold class conditioning,,,,,config_9362de33af21,,model_efc702564a41,route_e1380525cb8e,0.596068
current_unmatched_added_or_split,full_2026-07-06__rec_000950,,route_db75cb3b4b73,,,,,,,,,,,,,,,,,,,,Chroma,,inter-residue contact conditioning,,,,,config_d351e036e129,,model_efc702564a41,route_e1380525cb8e,0.807838
linked,full_2026-07-06__rec_001074,route_02c0e3b2989d,route_9f2e4378ab4e,0.80869,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.563107,0.596078,1.0,0.625,0.291367,BIOREASON,Qwen3,BIOREASON paired-DNA route for VEP coding,BIOREASON VEP-Coding DNA sequence route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_930280086820,config_ab760363a2a6,model_0e0c28b60ee7,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_117a7ed13935,route_63d3232eb95a,0.80534,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,0.857143,0.852459,0.358696,1.0,0.714286,0.478261,BIOREASON,Qwen3,BIOREASON text-query route for KEGG reasoning,BIOREASON KEGG text query route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_dd4901a41763,config_9cb0e556b0e9,model_0e0c28b60ee7,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_4788f463b87c,route_1945b7def38e,0.801492,True,True,False,,0.454545,1.0,1.0,1.0,1.0,1.0,1.0,0.351351,1.0,0.454545,1.0,0.614035,1.0,Enformer-Qwen3-4B,Qwen3,Enformer-Qwen3-4B DNA route for chromatin accessibility prediction,BIOREASON Enformer chromatin accessibility route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_b9f3131ce814,config_0e1cf756a45e,model_93344d6cd8c8,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_7af8b3f99eea,route_909fab50c354,0.815706,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.563107,0.596078,1.0,0.666667,0.435511,BIOREASON,Qwen3,BIOREASON paired-DNA route for VEP non-SNV,BIOREASON VEP-Non-SNV DNA sequence route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_f7ba31977fbb,config_b328edf6e110,model_0e0c28b60ee7,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_8eed18cb3f9a,route_f1557c915aec,0.829621,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.358696,1.0,0.857143,0.291367,BIOREASON,Qwen3,BIOREASON text-query route for VEP coding,BIOREASON VEP-Coding text query route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_930280086820,config_ab760363a2a6,model_0e0c28b60ee7,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_d3ff94f9529e,route_6b88a24df658,0.81357,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.563107,0.596078,1.0,0.538462,0.478261,BIOREASON,Qwen3,BIOREASON paired-DNA route for KEGG reasoning,BIOREASON KEGG DNA sequence route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_dd4901a41763,config_9cb0e556b0e9,model_0e0c28b60ee7,model_9d05ddb97916,,
linked,full_2026-07-06__rec_001074,route_f2768a3dc402,route_d16851ea3c52,0.835922,True,True,False,,0.285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.358696,1.0,0.875,0.435511,BIOREASON,Qwen3,BIOREASON text-query route for VEP non-SNV,BIOREASON VEP-Non-SNV text query route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_f7ba31977fbb,config_b328edf6e110,model_0e0c28b60ee7,model_9d05ddb97916,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001074,route_5a403a673a74,,,,,,,,,,,,,,,,,,,,Enformer-Qwen3-1.7B,,Enformer-Qwen3-1.7B DNA route for chromatin accessibility prediction,,,,,config_a07e3373ae23,,model_7cb4d8670fa9,,route_1945b7def38e,0.79625
current_unmatched_added_or_split,full_2026-07-06__rec_001074,,route_0bb6ee8832aa,,,,,,,,,,,,,,,,,,,,BIOREASON,,BIOREASON PFN1 case study question route,,,,,config_bee4b50ef6b8,,model_0e0c28b60ee7,,
linked,full_2026-07-06__rec_001126,route_048976a3f8f0,route_ccfc70eb3ae8,0.743999,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.596491,0.5,0.370909,0.875,1.0,0.192661,CellHermes,CellHermes,perturbation prediction instruction tuning,perturbation prediction instruction tuning,primary_one_to_one,moderate,probable_modified_route,config_b35b979a0811,config_8ef7057c2b5c,model_c0a097206f2c,model_c0a097206f2c,,
linked,full_2026-07-06__rec_001126,route_4579d2d472f1,route_8f43e17eb0ce,0.783802,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.34,0.387097,0.83871,1.0,0.274247,CellHermes,CellHermes,gene set classification instruction tuning,gene-set classification instruction tuning,primary_one_to_one,moderate,probable_modified_route,config_923cc4c401f0,config_9b3859ba3b80,model_c0a097206f2c,model_c0a097206f2c,,
linked,full_2026-07-06__rec_001126,route_562949e6a91a,route_499c67ed1380,0.744464,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.722892,0.35443,0.457143,0.553571,1.0,0.330709,CellHermes,CellHermes,tumor-reactivity classification instruction tuning,tumor-reactivity classification instruction tuning,primary_one_to_one,moderate,probable_modified_route,config_1b14338d51e7,config_058714fbf0fa,model_c0a097206f2c,model_c0a097206f2c,,
linked,full_2026-07-06__rec_001126,route_614b32a0fc02,route_c2c95046be4c,0.659889,True,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.533333,0.28,0.43787,1.0,0.849315,0.253968,CellHermes,CellHermes,gene embedding extraction from gene symbol,gene embedding from gene symbol,primary_one_to_one,moderate,probable_modified_route,config_cff3721066ce,config_cecac222d356,model_c0a097206f2c,model_c0a097206f2c,,
