record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,old_rank,current_rank,primary_assignment,split_candidate_degree,merge_candidate_degree
full_2026-07-06__rec_000086,route_b73e4f55ab11,route_4c1c9b303c55,0.652142,True,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.585366,0.302326,0.388889,1.0,0.45977,0.242991,PROCYON-SPLIT,PROCYON-SPLIT,small molecular structure to phenotype generation,Phenotype generation protein structure,1,3,False,1,3
full_2026-07-06__rec_000086,route_b8281529f5e5,route_4c1c9b303c55,0.839232,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.455696,0.333333,1.0,0.8,1.0,PROCYON-SPLIT,PROCYON-SPLIT,protein structure to phenotype generation,Phenotype generation protein structure,1,1,True,1,3
full_2026-07-06__rec_000086,route_c2fa4dc43561,route_1372c917a03e,0.613465,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.105263,0.166667,1.0,0.15,0.166667,0.166667,PROCYON,ProCyon,GtoP,Few-shot,1,4,False,0,1
full_2026-07-06__rec_000086,route_c2fa4dc43561,route_205dede67b6c,0.61167,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.105263,0.153846,1.0,0.15,0.153846,0.153846,PROCYON,ProCyon,GtoP,Zero-shot,2,4,False,0,2
full_2026-07-06__rec_000086,route_c2fa4dc43561,route_23a47183c915,0.61167,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.105263,0.153846,1.0,0.15,0.153846,0.153846,PROCYON,ProCyon,GtoP,Many-shot,3,4,False,0,1
full_2026-07-06__rec_000086,route_c2fa4dc43561,route_935a12c569e2,0.519808,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.153846,1.0,0.030769,0.25,0.25,PROCYON,PROCYON,GtoP,OMIM,11,2,False,0,0
full_2026-07-06__rec_000086,route_cb8365af8d56,route_35c4dd0a1c2f,0.72654,True,True,False,,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.512821,0.361702,0.0,0.641509,0.575,0.233918,PROCYON-SPLIT,PROCYON,phenotype prompt to protein retrieval,Disease associated protein retrieval prompt,4,1,False,4,2
full_2026-07-06__rec_000086,route_cb8365af8d56,route_3e07d92b7f4a,0.71588,False,True,False,,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.512821,0.361702,0.0,0.510638,0.324324,0.319018,PROCYON-SPLIT,PROCYON,phenotype prompt to protein retrieval,Protein interaction prediction prompt,5,1,False,4,1
full_2026-07-06__rec_000086,route_cb8365af8d56,route_440ad7fad63b,0.800606,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.512821,0.361702,0.836066,1.0,0.507463,1.0,PROCYON-SPLIT,PROCYON-SPLIT,phenotype prompt to protein retrieval,Protein retrieval query prompt,1,1,True,4,2
full_2026-07-06__rec_000086,route_cb8365af8d56,route_5d20ca16ef9b,0.729822,True,True,False,,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.512821,0.361702,0.0,0.723404,0.567568,0.219178,PROCYON-SPLIT,PROCYON,phenotype prompt to protein retrieval,Domain based protein retrieval prompt,3,1,False,4,3
full_2026-07-06__rec_000086,route_cb8365af8d56,route_9d3af98fe18f,0.732636,True,True,False,,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.512821,0.361702,0.0,0.790698,0.5,0.256098,PROCYON-SPLIT,PROCYON,phenotype prompt to protein retrieval,Protein function retrieval prompt,2,1,False,4,3
full_2026-07-06__rec_000086,route_cb8365af8d56,route_caa6f466af38,0.638235,False,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.592593,0.27027,0.181818,0.324324,0.463768,0.383721,PROCYON-SPLIT,PROCYON-SPLIT,phenotype prompt to protein retrieval,Phenotype generation text prompt,6,3,False,4,2
full_2026-07-06__rec_000086,route_ecfcba054763,route_010f2669b2a2,0.494809,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.472727,0.297872,0.0,0.30303,0.053333,0.011976,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,GDA,19,1,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_0b1b43567b95,0.49194,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.36,0.216216,0.0,0.478873,0.159091,0.122222,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,Protein function,20,3,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_3d1f794c8397,0.496512,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.297872,0.0,0.30303,0.269663,0.110497,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,STRING Textmining,17,2,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_3e07d92b7f4a,0.646093,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.266667,0.24,0.0,0.426667,0.311927,0.165049,PROCYON,PROCYON,indication description text to indication-specific drug target retrieval,Protein interaction prediction prompt,2,3,False,3,1
full_2026-07-06__rec_000086,route_ecfcba054763,route_4b1ea824da6c,0.606704,False,False,False,lifecycle_phase,0.7,1.0,1.0,1.0,0.0,1.0,1.0,0.341463,0.130435,0.388889,0.032258,0.21978,0.254237,PROCYON,PROCYON-SPLIT,indication description text to indication-specific drug target retrieval,Diagnostic Features,7,3,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_51fc1b08e24b,0.488818,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.387097,0.297872,0.0,0.30303,0.153846,0.043716,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,STRING Experimental,21,2,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_5586550693cf,0.588648,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.380952,0.0,0.4,0.146341,0.189781,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,Literature,9,1,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_5d20ca16ef9b,0.643364,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.266667,0.24,0.0,0.4,0.330275,0.116402,PROCYON,PROCYON,indication description text to indication-specific drug target retrieval,Domain based protein retrieval prompt,3,3,False,3,3
full_2026-07-06__rec_000086,route_ecfcba054763,route_6b0e6e9a158c,0.622791,False,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.275862,0.111111,0.0,0.387755,0.101266,0.237113,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,Disease,6,1,False,3,0
full_2026-07-06__rec_000086,route_ecfcba054763,route_9d3af98fe18f,0.646709,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.266667,0.24,0.0,0.478873,0.32381,0.10628,PROCYON,PROCYON,indication description text to indication-specific drug target retrieval,Protein function retrieval prompt,1,3,True,3,3
full_2026-07-06__rec_000086,route_ecfcba054763,route_daf657937cea,0.627293,False,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.225806,0.27451,0.0,0.387755,0.125,0.196078,PROCYON,ProCyon,indication description text to indication-specific drug target retrieval,Associated Features supporting Diagnosis,5,1,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_010f2669b2a2,0.493675,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.46875,0.297872,0.0,0.23622,0.072727,0.064516,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,GDA,20,2,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_0b1b43567b95,0.507095,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.474576,0.216216,0.0,0.30303,0.235294,0.32,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,Protein function,16,2,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_35c4dd0a1c2f,0.640023,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.185185,0.24,0.0,0.315789,0.4,0.330275,PROCYON,PROCYON,drug mechanism text to drug-binding domain retrieval,Disease associated protein retrieval prompt,3,3,False,3,2
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_3d1f794c8397,0.500214,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.405797,0.297872,0.0,0.23622,0.347826,0.210526,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,STRING Textmining,18,1,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_51fc1b08e24b,0.49441,False,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.394366,0.297872,0.0,0.23622,0.309859,0.128205,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,STRING Experimental,19,1,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_5586550693cf,0.58497,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.195122,0.380952,0.0,0.306667,0.225806,0.319527,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,Literature,8,2,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_5d20ca16ef9b,0.643142,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.185185,0.24,0.0,0.457143,0.359551,0.261905,PROCYON,PROCYON,drug mechanism text to drug-binding domain retrieval,Domain based protein retrieval prompt,1,4,True,3,3
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_6b0e6e9a158c,0.611933,False,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.210526,0.111111,0.0,0.258065,0.20339,0.247191,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,Disease,6,2,False,3,0
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_9d3af98fe18f,0.640997,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.185185,0.24,0.0,0.30303,0.423529,0.352941,PROCYON,PROCYON,drug mechanism text to drug-binding domain retrieval,Protein function retrieval prompt,2,4,False,3,3
full_2026-07-06__rec_000086,route_f3764e1b6ce2,route_daf657937cea,0.615423,False,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.140845,0.27451,0.0,0.258065,0.304348,0.181818,PROCYON,ProCyon,drug mechanism text to drug-binding domain retrieval,Associated Features supporting Diagnosis,5,2,False,3,0
full_2026-07-06__rec_000086,route_f917f5551788,route_35c4dd0a1c2f,0.683708,False,True,False,fusion_topology,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.133333,0.0,0.285714,0.266667,0.277228,PROCYON-SPLIT,PROCYON,natural language prompt to phenotype generation,Disease associated protein retrieval prompt,5,2,False,2,2
full_2026-07-06__rec_000086,route_f917f5551788,route_3e07d92b7f4a,0.697662,False,True,False,fusion_topology,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.133333,0.0,0.52,0.309524,0.301075,PROCYON-SPLIT,PROCYON,natural language prompt to phenotype generation,Protein interaction prediction prompt,2,2,False,2,1
full_2026-07-06__rec_000086,route_f917f5551788,route_440ad7fad63b,0.684999,True,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.133333,0.282828,0.432432,0.38961,0.313953,PROCYON-SPLIT,PROCYON-SPLIT,natural language prompt to phenotype generation,Protein retrieval query prompt,4,2,False,2,2
full_2026-07-06__rec_000086,route_f917f5551788,route_4b1ea824da6c,0.630654,False,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.285714,0.152174,0.275862,0.023904,0.181818,0.243902,PROCYON-SPLIT,PROCYON-SPLIT,natural language prompt to phenotype generation,Diagnostic Features,7,2,False,2,0
full_2026-07-06__rec_000086,route_f917f5551788,route_5586550693cf,0.545161,False,False,False,lifecycle_phase;text_role,0.7,1.0,1.0,1.0,0.0,1.0,0.0,0.30303,0.380952,0.0,0.138462,0.175439,0.223602,PROCYON-SPLIT,ProCyon,natural language prompt to phenotype generation,Literature,10,3,False,2,0
full_2026-07-06__rec_000086,route_f917f5551788,route_5d20ca16ef9b,0.681935,False,True,False,fusion_topology,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.133333,0.0,0.32,0.309524,0.157895,PROCYON-SPLIT,PROCYON,natural language prompt to phenotype generation,Domain based protein retrieval prompt,6,2,False,2,3
full_2026-07-06__rec_000086,route_f917f5551788,route_6b0e6e9a158c,0.575426,False,False,False,lifecycle_phase,0.7,1.0,1.0,1.0,0.0,1.0,1.0,0.133333,0.222222,0.0,0.356164,0.074074,0.320988,PROCYON-SPLIT,ProCyon,natural language prompt to phenotype generation,Disease,9,3,False,2,0
full_2026-07-06__rec_000086,route_f917f5551788,route_9d3af98fe18f,0.689583,False,True,False,fusion_topology,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.133333,0.0,0.434783,0.3,0.212766,PROCYON-SPLIT,PROCYON,natural language prompt to phenotype generation,Protein function retrieval prompt,3,2,False,2,3
full_2026-07-06__rec_000086,route_f917f5551788,route_caa6f466af38,0.783335,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.529412,0.4,0.523077,1.0,0.506329,1.0,PROCYON-SPLIT,PROCYON-SPLIT,natural language prompt to phenotype generation,Phenotype generation text prompt,1,1,True,2,2
full_2026-07-06__rec_000086,route_f917f5551788,route_daf657937cea,0.601428,False,False,False,lifecycle_phase,0.7,1.0,1.0,1.0,0.0,1.0,1.0,0.31746,0.27451,0.0,0.356164,0.275862,0.175824,PROCYON-SPLIT,ProCyon,natural language prompt to phenotype generation,Associated Features supporting Diagnosis,8,3,False,2,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_0b1b43567b95,0.508255,False,False,True,carrier_subtype;source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.512821,0.540541,1.0,0.540541,0.740741,0.740741,PROCYON,ProCyon,GO Function,Protein function,18,1,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_1372c917a03e,0.653418,True,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.307692,0.210526,1.0,0.340426,0.210526,0.210526,PROCYON,ProCyon,GO Function,Few-shot,2,1,False,4,1
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_151e451d06e7,0.592243,False,False,True,lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.222222,1.0,0.185185,0.8,0.085714,PROCYON,ProCyon,GO Function,Four functions,7,2,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_17d54e15b5c5,0.545203,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.285714,0.347826,1.0,0.131387,0.285714,0.285714,PROCYON,PROCYON,GO Function,Enzyme Commission,13,2,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_205dede67b6c,0.665944,True,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.307692,0.3,1.0,0.340426,0.3,0.3,PROCYON,ProCyon,GO Function,Zero-shot,1,2,False,4,2
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_23a47183c915,0.651944,True,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.307692,0.2,1.0,0.340426,0.2,0.2,PROCYON,ProCyon,GO Function,Many-shot,3,1,False,4,1
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_6ea7a3e5f9c4,0.550917,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.315789,0.347826,1.0,0.131387,0.315789,0.315789,PROCYON,PROCYON,GO Function,DisGeNET,12,2,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_78cbb264c279,0.574326,False,True,True,fusion_topology;text_role,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.230769,0.170213,0.0,0.166667,0.230769,0.236559,PROCYON,PROCYON,GO Function,protein domains,8,3,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_7b76d04a0605,0.554251,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.333333,0.347826,1.0,0.131387,0.333333,0.333333,PROCYON,PROCYON,GO Function,UniProt,11,1,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_935a12c569e2,0.541584,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.266667,0.347826,1.0,0.131387,0.266667,0.266667,PROCYON,PROCYON,GO Function,OMIM,14,1,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_9a2e2f038920,0.554376,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.30303,0.170213,0.0,0.222222,0.382979,0.087432,PROCYON,PROCYON,GO Function,PROCYON-INSTRUCT instruction example,10,2,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_a141e53f4d01,0.514508,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.339623,0.275862,1.0,0.344828,0.344828,0.171429,PROCYON,ProCyon,GO Function,Question answering,16,1,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_d5fcb8c41818,0.61619,False,False,True,source_modality;lifecycle_phase;text_role,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.222222,0.666667,1.0,0.666667,0.666667,0.238095,PROCYON,ProCyon,GO Function,Precise function,4,3,False,4,0
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_e03e955f25bb,0.614547,True,True,True,fusion_topology;text_role,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.516129,0.170213,0.0,0.166667,0.545455,0.15,PROCYON,PROCYON,GO Function,interaction,5,1,True,4,1
full_2026-07-06__rec_000086,route_fc03548c6fd1,route_f42fa0ac09e5,0.597155,False,True,True,fusion_topology;text_role,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.388889,0.170213,0.0,0.166667,0.26087,0.310345,PROCYON,PROCYON,GO Function,therapeutics,6,1,False,4,0
full_2026-07-06__rec_000086,route_fc6e4f1c0080,route_17d54e15b5c5,0.557942,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.375,0.28,1.0,0.141844,0.375,0.375,PROCYON,PROCYON,Drugbank Enzyme,Enzyme Commission,4,1,False,0,0
full_2026-07-06__rec_000086,route_fc6e4f1c0080,route_6ea7a3e5f9c4,0.569301,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.434783,0.28,1.0,0.141844,0.434783,0.434783,PROCYON,PROCYON,Drugbank Enzyme,DisGeNET,2,1,False,0,0
full_2026-07-06__rec_000086,route_fc6e4f1c0080,route_9a2e2f038920,0.56314,False,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.378378,0.163265,0.0,0.275862,0.27451,0.106952,PROCYON,PROCYON,Drugbank Enzyme,PROCYON-INSTRUCT instruction example,3,1,False,0,0
full_2026-07-06__rec_000086,route_fc6e4f1c0080,route_a141e53f4d01,0.506073,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.315789,0.258065,1.0,0.30303,0.30303,0.146789,PROCYON,ProCyon,Drugbank Enzyme,Question answering,9,3,False,0,0
full_2026-07-06__rec_000086,route_fc6e4f1c0080,route_d5fcb8c41818,0.637801,False,False,True,lifecycle_phase;text_role,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.181818,0.258065,1.0,0.258065,0.258065,0.181818,PROCYON,ProCyon,Drugbank Enzyme,Precise function,1,2,False,0,0
full_2026-07-06__rec_000090,route_05780717ffb3,route_38607301656a,0.639272,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3,0.303571,0.222222,0.244898,0.3,0.380531,C2S-Scale,C2S-Scale,Downstream: spatial neighborhood prediction,cluster captioning,3,7,False,1,3
full_2026-07-06__rec_000090,route_05780717ffb3,route_6c6756ff33b1,0.642186,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.404494,0.217054,0.204082,0.208333,0.10559,C2S-Scale,C2S-Scale,Downstream: spatial neighborhood prediction,single-cell question answering from raw cell sentences,2,6,False,1,3
full_2026-07-06__rec_000090,route_05780717ffb3,route_8b224797b192,0.690324,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.380952,0.613333,0.251572,0.446043,0.626263,0.324397,C2S-Scale,C2S-Scale,Downstream: spatial neighborhood prediction,spatial neighborhood prediction and related spatial tasks,1,5,False,1,9
full_2026-07-06__rec_000090,route_1b7ceea1e9c9,route_26c7508ccc65,0.666721,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.304348,0.779661,0.261438,0.253165,0.25,0.179104,C2S-Scale,C2S-Scale,Perturbation effect prediction (L1000),gene interaction-augmented spatial reasoning,2,3,False,4,3
full_2026-07-06__rec_000090,route_1b7ceea1e9c9,route_4890ce7d64b4,0.658272,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.321429,0.542857,0.25641,0.285714,0.405063,0.182857,C2S-Scale,C2S-Scale,Perturbation effect prediction (L1000),cell type annotation (downstream fine-tuning),4,3,False,4,6
full_2026-07-06__rec_000090,route_1b7ceea1e9c9,route_6054e5a31b07,0.668036,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.429907,0.273973,0.178344,0.43038,0.657143,0.338798,C2S-Scale,C2S-Scale,Perturbation effect prediction (L1000),L1000 bulk perturbation prediction,1,2,True,4,4
full_2026-07-06__rec_000090,route_1b7ceea1e9c9,route_d1fbf31866b4,0.663278,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.375,0.317073,0.187135,0.395349,0.630137,0.357798,C2S-Scale,C2S-Scale,Perturbation effect prediction (L1000),SciPlex3 drug perturbation prediction,3,3,False,4,3
full_2026-07-06__rec_000090,route_200843544bed,route_38607301656a,0.642553,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3,0.303571,0.222222,0.285714,0.366667,0.361538,C2S-Scale,C2S-Scale,Downstream: conditional neighbor generation,cluster captioning,3,6,False,2,3
full_2026-07-06__rec_000090,route_200843544bed,route_6c6756ff33b1,0.655639,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.404494,0.217054,0.408163,0.3125,0.108696,C2S-Scale,C2S-Scale,Downstream: conditional neighbor generation,single-cell question answering from raw cell sentences,2,3,False,2,3
full_2026-07-06__rec_000090,route_200843544bed,route_8b224797b192,0.685627,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.380952,0.613333,0.251572,0.446043,0.424242,0.358491,C2S-Scale,C2S-Scale,Downstream: conditional neighbor generation,spatial neighborhood prediction and related spatial tasks,1,7,False,2,9
