cluster_id,title,doi,preprint_doi,pmid,arxiv_id,url,year,venue,abstract,sources,deepseek_current_rep1,deepseek_current_rep2,gpt_oss_current_rep1,gpt_oss_current_rep2,nemotron_current_rep1
3854,VISTA-PATH: An interactive foundation model for pathology image segmentation and quantitative analysis in computational pathology,,,,,https://arxiv.org/abs/2601.16451,2026.0,arXiv preprint arXiv …,"For Xenium data, single-cell molecular profiles and spatial  pretrained PLIP11 vision–language  model, providing aligned visual– To cluster cells with similar gene expression profiles, we",['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
3856,Linking rare variants to cell-type function in profound autism with brain transcriptomics and foundation models,,,,,https://www.cell.com/cell-genomics/fulltext/S2666-979X(26)00054-6,2026.0,Cell Genomics,Single-cell gene-expression and epigenomic datasets have  Gene-expression profiles can  be ranked on a continuum from very  A foundation model has been developed and trained to,['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,UNCERTAIN,UNCERTAIN
3857,"Exhaustive Circuit Mapping of a Single-Cell Foundation Model Reveals Massive Redundancy, Heavy-Tailed Hub Architecture, and Layer-Dependent Differentiation …",,,,,https://arxiv.org/abs/2603.11940,2026.0,arXiv preprint arXiv:2603.11940,"single cell foundation model. First, exhaustive tracing of all 4065 active sparse autoencoder  features at layer 5 yields 1393850 significant downstream edges, a 27 fold expansion over",['google_scholar'],UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE
3862,Toward informed batch correction for single-cell transcriptome integration,,,,,https://www.nature.com/articles/s43588-025-00943-1,2026.0,Nature Computational …,"appropriate cut-offs and often do not reflect the nonlinear component of gene expression.   In contrast, SCimilarity 88 is a cell-centric foundation model that integrates biological",['google_scholar'],EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE,UNCERTAIN
3863,LLM-BMC: Resolving Cell Type Ambiguity through Bayesian Integration of Biological Knowledge,,,,,https://openreview.net/forum?id=VDyRpPMZyV,,ICLR 2026 Workshop on Machine Learning for …,"Distinguishing transcriptionally similar cell types remains a core challenge in singlecell RNA   our single-cell classification case, which relies on biological principles like gene expression",['google_scholar'],EXCLUDE,UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN
3866,GenePT Revisited: Do Better Text Embeddings Make Better Gene Embeddings?,,,,,https://openreview.net/forum?id=fDLe47paJ1,,ICLR 2026 Workshop on Machine Learning …,"-by-gene expression matrix with the gene embedding matrix.  cell identity discrimination in  a single-cell setting, using cells  and outperform protein-language-model baselines in this set",['google_scholar'],UNCERTAIN,EXCLUDE,UNCERTAIN,UNCERTAIN,EXCLUDE
3868,Deep Learning Strategies for Representation Learning and Generative Modeling in the Biosciences,,,,,https://search.proquest.com/openview/02d8e6dc1465d3d7634ba6babe410b3b/1?pq-origsite=gscholar&cbl=18750&diss=y,2026.0,,"data for a protein language model and shift the distribution of  by conditioning single-cell  gene expression predictions on  As input, our model requires the gene expression profiles",['google_scholar'],UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE
3869,STRAND: Sequence-Conditioned Transport for Single-Cell Perturbations,,,,,https://arxiv.org/abs/2602.10156,2026.0,arXiv preprint arXiv …,"the log-normalized gene expression profile of a single cell. We  We utilize a pretrained RNA  foundation model, denoted as  Dart-eval: A comprehensive dna language model evaluation",['google_scholar'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
3871,DOGMA: Weaving Structural Information into Data-centric Single-cell Transcriptomics Analysis,,,,,https://arxiv.org/abs/2602.01839,2026.0,arXiv preprint arXiv …,"In this section, we formally define the single-cell data structures, the external  : (1) A gene  expression matrix X ∈ RN×M , where the row vector xi ∈ RM represents the gene expression",['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
3872,Improving atlas-scale single-cell annotation models with hierarchical cross-entropy loss,,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13021517/,2026.0,Nature …,"Abstract
                  Accurately annotating cell types is essential for extracting biological insight from single-cell RNA sequencing data. Although cell types are naturally organized into hierarchical ontologies, most computational models do not explicitly incorporate this structure into their training objectives. Here, we introduce a hierarchical cross-entropy loss that aligns model objectives with biological structure. Applied to architectures ranging from linear models to transformers, this simple modification improves out-of-distribution performance by 12−15% without added computational cost. Critically, we underscore the need to focus on new data generation that improves the connectivity among annotated cell types. Our work suggests that this is likely to yield more generalizable algorithms than would solely increasing model complexity.",['google_scholar'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
3878,SQUINT: Spatial Quantization for Understanding and IN-painting Tissues,,,,,https://openreview.net/forum?id=Cpg9yYyEPi,,ICLR 2026 Workshop on …,"within and across high-resolution, single-cell SRT tissue slices without query  gene expression  vector across all post-ICB-like activated T-cells and used it to replace the gene expression",['google_scholar'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,UNCERTAIN
3881,CDBridge: A Cross-omics Post-training Bridge Strategy for Context-aware Biological Modeling,,,,,https://openreview.net/forum?id=Hk4Fb6kaYF,2026.0,The Fourteenth …,the variability of gene expression across diverse cellular  first passed through the single-cell  foundation model and then  We use a large language model (LLM) for minor edits to,['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE
3886,Chinese immune multi-omics atlas,,,,,https://www.science.org/doi/abs/10.1126/science.adt3130,2026.0,Science,language model that integrates 501-bp chromatin sequences and single-cell gene expression   produces cell embeddings from single-cell gene expression through pretrained scGPT (72,['google_scholar'],EXCLUDE,UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE
3887,Paradigm Shift and Application of Life Science Driven by Big Data and Artificial Intelligence,,,,,https://link.springer.com/chapter/10.1007/978-981-96-8252-2_13,2026.0,China's e-Science Blue …,"Inspired by large language model frameworks, international  , processes 50 million single-cell  gene expression datasets with 100  of a unified life foundation model that elucidates causal",['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
3888,Beyond Mean Shifts: Predicting Distributional Responses to Unseen Genetic Perturbations,,,,,https://openreview.net/forum?id=TSrxbWcF7Q,,ICLR 2026 Workshop on …,"We instead model per-gene expression distributions, predict We evaluate our method on  three single-cell Perturb-seq  -level protein structure with a language model. Science, 379(",['google_scholar'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
3891,Perturbdiff: Functional diffusion for single-cell perturbation modeling,,,,,https://arxiv.org/abs/2602.19685,2026.0,arXiv preprint arXiv …,A fundamental challenge is that high-throughput single-cell sequencing is destructive: the   -of-the-art performance in single-cell response prediction and generalizes substantially better,['google_scholar'],EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE,UNCERTAIN
3892,Multi-modal tissue-aware graph neural network for in silico genetic discovery,,,,,https://www.biorxiv.org/content/10.64898/2026.02.17.706433.abstract,2026.0,bioRxiv,"For expression-related baselines, we included Borzoi 11 , a sequence-to-expression deep  learning model, as a strong external baseline, given that gene expression has been reported",['google_scholar'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
3894,Progressive Multi-Agent Reasoning for Biological Perturbation Prediction,,,,,https://arxiv.org/abs/2602.07408,2026.0,arXiv preprint arXiv …,"Moreover, recent works have primarily focused on genetic perturbations in single-cell  experiments,  Gene expression signatures were derived from the LINCS 2020 dataset level 51. We",['google_scholar'],UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE
